"FL_DATE","TAIL_NUM","CARRIER","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","DEP_TIME","DEP_DELAY","ARR_TIME","ARR_DELAY","CANCELLED","CANCELLATION_CODE","DIVERTED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2017-01-01,"N559AA","AA","DFW","Dallas/Fort Worth, TX","SAN","San Diego, CA","1657",-3.00,"1801",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N559AA","AA","DFW","Dallas/Fort Worth, TX","SAN","San Diego, CA","0845",-5.00,"0950",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N559AA","AA","SAN","San Diego, CA","DFW","Dallas/Fort Worth, TX","1046",-5.00,"1537",-9.00,0.00,"",0.00,,,,,,
2017-01-01,"N557AA","AA","SMF","Sacramento, CA","CLT","Charlotte, NC","2224",-6.00,"0558",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N673AA","AA","PHX","Phoenix, AZ","IAH","Houston, TX","1952",-5.00,"2326",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N673AA","AA","SMF","Sacramento, CA","PHX","Phoenix, AZ","1613",-7.00,"1852",-13.00,0.00,"",0.00,,,,,,
2017-01-01,"N162AA","AA","CLT","Charlotte, NC","PHX","Phoenix, AZ","1122",2.00,"1354",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N162AA","AA","PHX","Phoenix, AZ","SFO","San Francisco, CA","1500",-5.00,"1603",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N162AA","AA","TPA","Tampa, FL","CLT","Charlotte, NC","0813",-7.00,"0951",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N835AA","AA","PHX","Phoenix, AZ","IND","Indianapolis, IN","1118",-7.00,"1632",-16.00,0.00,"",0.00,,,,,,
2017-01-01,"N935AA","AA","OGG","Kahului, HI","PHX","Phoenix, AZ","2147",-3.00,"0548",-42.00,0.00,"",0.00,,,,,,
2017-01-01,"N821AA","AA","PHX","Phoenix, AZ","STL","St. Louis, MO","1320",0.00,"1656",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N821AA","AA","SLC","Salt Lake City, UT","PHX","Phoenix, AZ","1108",9.00,"1237",5.00,0.00,"",0.00,,,,,,
2017-01-01,"N509AA","AA","DFW","Dallas/Fort Worth, TX","CLT","Charlotte, NC","1419",-6.00,"1743",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N765AA","AA","OMA","Omaha, NE","LAX","Los Angeles, CA","0657",-3.00,"0905",11.00,0.00,"",0.00,,,,,,
2017-01-01,"N972AA","AA","PHX","Phoenix, AZ","ORD","Chicago, IL","1952",-7.00,"2357",-18.00,0.00,"",0.00,,,,,,
2017-01-01,"N840AA","AA","AUS","Austin, TX","CLT","Charlotte, NC","1007",-8.00,"1347",-1.00,0.00,"",0.00,,,,,,
2017-01-01,"N757AA","AA","CLT","Charlotte, NC","DCA","Washington, DC","1757",6.00,"1911",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N757AA","AA","DCA","Washington, DC","CLT","Charlotte, NC","1953",-7.00,"2135",4.00,0.00,"",0.00,,,,,,
2017-01-01,"N822AA","AA","PHX","Phoenix, AZ","PIT","Pittsburgh, PA","0942",-9.00,"1533",-14.00,0.00,"",0.00,,,,,,
2017-01-01,"N752AA","AA","PHX","Phoenix, AZ","OMA","Omaha, NE","1719",-1.00,"2041",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N936AA","AA","LAX","Los Angeles, CA","PHX","Phoenix, AZ","1003",-2.00,"1239",1.00,0.00,"",0.00,,,,,,
2017-01-01,"N936AA","AA","PHX","Phoenix, AZ","LAX","Los Angeles, CA","0819",-3.00,"0912",12.00,0.00,"",0.00,,,,,,
2017-01-01,"N977AA","AA","ORD","Chicago, IL","LAS","Las Vegas, NV","2035",0.00,"2231",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N977AA","AA","PHX","Phoenix, AZ","ORD","Chicago, IL","1437",-8.00,"1856",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N806AA","AA","CMH","Columbus, OH","PHX","Phoenix, AZ","0705",-7.00,"0941",-17.00,0.00,"",0.00,,,,,,
2017-01-01,"N806AA","AA","PHX","Phoenix, AZ","OAK","Oakland, CA","1049",0.00,"1158",9.00,0.00,"",0.00,,,,,,
2017-01-01,"N972AA","AA","CLT","Charlotte, NC","PHX","Phoenix, AZ","1617",0.00,"1844",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N5ESAA","AA","MIA","Miami, FL","ORD","Chicago, IL","1524",2.00,"1726",-17.00,0.00,"",0.00,,,,,,
2017-01-01,"N3AXAA","AA","CLT","Charlotte, NC","EWR","Newark, NJ","1516",46.00,"1651",25.00,0.00,"",0.00,0.00,0.00,0.00,0.00,25.00,
2017-01-01,"N3BKAA","AA","EWR","Newark, NJ","CLT","Charlotte, NC","1731",20.00,"1924",10.00,0.00,"",0.00,,,,,,
2017-01-01,"N006AA","AA","MIA","Miami, FL","ORD","Chicago, IL","0644",-6.00,"0850",-23.00,0.00,"",0.00,,,,,,
2017-01-01,"N3KDAA","AA","LAX","Los Angeles, CA","BOS","Boston, MA","0032",42.00,"0835",19.00,0.00,"",0.00,19.00,0.00,0.00,0.00,0.00,
2017-01-01,"N3LXAA","AA","BOS","Boston, MA","LAX","Los Angeles, CA","0643",18.00,"1055",42.00,0.00,"",0.00,18.00,0.00,24.00,0.00,0.00,
2017-01-01,"N483AA","AA","DFW","Dallas/Fort Worth, TX","TUL","Tulsa, OK","1330",39.00,"1425",31.00,0.00,"",0.00,0.00,0.00,0.00,0.00,31.00,
2017-01-01,"N483AA","AA","TUL","Tulsa, OK","DFW","Dallas/Fort Worth, TX","1459",25.00,"1613",23.00,0.00,"",0.00,0.00,0.00,0.00,0.00,23.00,
2017-01-01,"N3MMAA","AA","MIA","Miami, FL","STX","Christiansted, VI","1219",-3.00,"1550",-16.00,0.00,"",0.00,,,,,,
2017-01-01,"N3MMAA","AA","STX","Christiansted, VI","MIA","Miami, FL","1643",-18.00,"1841",-31.00,0.00,"",0.00,,,,,,
2017-01-01,"N3GDAA","AA","MIA","Miami, FL","DFW","Dallas/Fort Worth, TX","2137",-4.00,"2342",-17.00,0.00,"",0.00,,,,,,
2017-01-01,"N3ENAA","AA","DTW","Detroit, MI","ORD","Chicago, IL","0844",-6.00,"0857",-18.00,0.00,"",0.00,,,,,,
2017-01-01,"N3EFAA","AA","ORD","Chicago, IL","SAN","San Diego, CA","1158",0.00,"1417",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N3EFAA","AA","SAN","San Diego, CA","ORD","Chicago, IL","1515",11.00,"2111",11.00,0.00,"",0.00,,,,,,
2017-01-01,"N994AA","AA","LAX","Los Angeles, CA","MIA","Miami, FL","0627",-3.00,"1416",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N3CJAA","AA","SNA","Santa Ana, CA","DFW","Dallas/Fort Worth, TX","1102",1.00,"1551",-1.00,0.00,"",0.00,,,,,,
2017-01-01,"N3EVAA","AA","SJU","San Juan, PR","MIA","Miami, FL","1525",-6.00,"1709",-22.00,0.00,"",0.00,,,,,,
2017-01-01,"N3DMAA","AA","MIA","Miami, FL","RDU","Raleigh/Durham, NC","1211",-4.00,"1421",2.00,0.00,"",0.00,,,,,,
2017-01-01,"N3HDAA","AA","EWR","Newark, NJ","MIA","Miami, FL","0559",-1.00,"0848",-16.00,0.00,"",0.00,,,,,,
2017-01-01,"N3AKAA","AA","FLL","Fort Lauderdale, FL","DFW","Dallas/Fort Worth, TX","1136",-4.00,"1351",-4.00,0.00,"",0.00,,,,,,
2017-01-01,"N993AA","AA","LAX","Los Angeles, CA","DFW","Dallas/Fort Worth, TX","0051",-4.00,"0552",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N875AA","AA","LAX","Los Angeles, CA","ORD","Chicago, IL","1556",153.00,"2201",148.00,0.00,"",0.00,148.00,0.00,0.00,0.00,0.00,
2017-01-01,"N3JFAA","AA","DFW","Dallas/Fort Worth, TX","FAT","Fresno, CA","1944",-4.00,"2129",10.00,0.00,"",0.00,,,,,,
2017-01-01,"N3NXAA","AA","LGA","New York, NY","MIA","Miami, FL","1223",-7.00,"1528",-25.00,0.00,"",0.00,,,,,,
2017-01-01,"N3EUAA","AA","MIA","Miami, FL","SJU","San Juan, PR","1750",-5.00,"2116",-12.00,0.00,"",0.00,,,,,,
2017-01-01,"N862AA","AA","LAX","Los Angeles, CA","DFW","Dallas/Fort Worth, TX","",,"",,1.00,"A",0.00,,,,,,
2017-01-01,"N3KVAA","AA","MIA","Miami, FL","BOS","Boston, MA","2238",55.00,"0136",37.00,0.00,"",0.00,5.00,0.00,0.00,0.00,32.00,
2017-01-01,"N3MCAA","AA","TUL","Tulsa, OK","DFW","Dallas/Fort Worth, TX","0812",-8.00,"0950",12.00,0.00,"",0.00,,,,,,
2017-01-01,"N3GKAA","AA","ORD","Chicago, IL","STL","St. Louis, MO","2000",-5.00,"2109",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N3LNAA","AA","ORD","Chicago, IL","SMF","Sacramento, CA","2007",-3.00,"2245",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N883AA","AA","ORD","Chicago, IL","MIA","Miami, FL","0755",48.00,"1147",35.00,0.00,"",0.00,35.00,0.00,0.00,0.00,0.00,
2017-01-01,"N3HKAA","AA","SJC","San Jose, CA","DFW","Dallas/Fort Worth, TX","0607",-7.00,"1134",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N3CGAA","AA","PDX","Portland, OR","PHX","Phoenix, AZ","1920",75.00,"2304",86.00,0.00,"",0.00,75.00,0.00,11.00,0.00,0.00,
2017-01-01,"N3MBAA","AA","PHX","Phoenix, AZ","JFK","New York, NY","2322",32.00,"0545",16.00,0.00,"",0.00,8.00,0.00,0.00,0.00,8.00,
2017-01-01,"N3GNAA","AA","ORD","Chicago, IL","BOS","Boston, MA","1829",-6.00,"2125",-23.00,0.00,"",0.00,,,,,,
2017-01-01,"N494AA","AA","ORD","Chicago, IL","STL","St. Louis, MO","1912",27.00,"2010",12.00,0.00,"",0.00,,,,,,
2017-01-01,"N3LGAA","AA","SEA","Seattle, WA","ORD","Chicago, IL","0504",-1.00,"1232",86.00,0.00,"",0.00,0.00,0.00,86.00,0.00,0.00,
2017-01-01,"N3LWAA","AA","TUL","Tulsa, OK","ORD","Chicago, IL","0845",-5.00,"1019",-26.00,0.00,"",0.00,,,,,,
2017-01-01,"N3FVAA","AA","MIA","Miami, FL","EWR","Newark, NJ","2148",-8.00,"0039",-20.00,0.00,"",0.00,,,,,,
2017-01-01,"N3HBAA","AA","SJU","San Juan, PR","ORD","Chicago, IL","1552",-12.00,"1855",-25.00,0.00,"",0.00,,,,,,
2017-01-01,"N4WNAA","AA","DFW","Dallas/Fort Worth, TX","ELP","El Paso, TX","1039",-6.00,"1118",-16.00,0.00,"",0.00,,,,,,
2017-01-01,"N4WNAA","AA","ELP","El Paso, TX","DFW","Dallas/Fort Worth, TX","1202",-12.00,"1430",-29.00,0.00,"",0.00,,,,,,
2017-01-01,"N3CEAA","AA","FLL","Fort Lauderdale, FL","ORD","Chicago, IL","0833",-2.00,"1034",-16.00,0.00,"",0.00,,,,,,
2017-01-01,"N3KJAA","AA","MCO","Orlando, FL","ORD","Chicago, IL","1158",4.00,"1340",-10.00,0.00,"",0.00,,,,,,
2017-01-01,"N4XJAA","AA","ORD","Chicago, IL","DFW","Dallas/Fort Worth, TX","0925",-5.00,"1200",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N3DHAA","AA","SJU","San Juan, PR","MIA","Miami, FL","1846",21.00,"2043",14.00,0.00,"",0.00,,,,,,
2017-01-01,"N343AA","AA","MIA","Miami, FL","SJU","San Juan, PR","0731",31.00,"1049",11.00,0.00,"",0.00,,,,,,
2017-01-01,"N3DJAA","AA","SNA","Santa Ana, CA","DFW","Dallas/Fort Worth, TX","0738",-7.00,"1249",5.00,0.00,"",0.00,,,,,,
2017-01-01,"N4YFAA","AA","AUS","Austin, TX","ORD","Chicago, IL","1355",-2.00,"1621",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N4YFAA","AA","ORD","Chicago, IL","AUS","Austin, TX","1021",-8.00,"1309",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N424AA","AA","DAY","Dayton, OH","DFW","Dallas/Fort Worth, TX","0610",1.00,"0749",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N424AA","AA","DFW","Dallas/Fort Worth, TX","TUS","Tucson, AZ","0909",-6.00,"1038",-4.00,0.00,"",0.00,,,,,,
2017-01-01,"N3MGAA","AA","BWI","Baltimore, MD","PHX","Phoenix, AZ","0638",-2.00,"1015",5.00,0.00,"",0.00,,,,,,
2017-01-01,"N880AA","AA","DFW","Dallas/Fort Worth, TX","SEA","Seattle, WA","1025",0.00,"1400",68.00,0.00,"",0.00,0.00,0.00,68.00,0.00,0.00,
2017-01-01,"N3KCAA","AA","STT","Charlotte Amalie, VI","MIA","Miami, FL","0918",-13.00,"1104",-26.00,0.00,"",0.00,,,,,,
2017-01-01,"N854AA","AA","MIA","Miami, FL","LAX","Los Angeles, CA","0706",1.00,"0957",-13.00,0.00,"",0.00,,,,,,
2017-01-01,"N3GMAA","AA","MCO","Orlando, FL","MIA","Miami, FL","1755",-5.00,"1902",-12.00,0.00,"",0.00,,,,,,
2017-01-01,"N3GMAA","AA","MIA","Miami, FL","MCO","Orlando, FL","1547",-6.00,"1656",0.00,0.00,"",0.00,,,,,,
2017-01-01,"N3EWAA","AA","PDX","Portland, OR","PHX","Phoenix, AZ","1752",137.00,"2123",138.00,0.00,"",0.00,137.00,0.00,1.00,0.00,0.00,
2017-01-01,"N3JTAA","AA","JFK","New York, NY","SJU","San Juan, PR","0811",-9.00,"1230",-53.00,0.00,"",0.00,,,,,,
2017-01-01,"N3JTAA","AA","SJU","San Juan, PR","JFK","New York, NY","1400",-15.00,"1701",-29.00,0.00,"",0.00,,,,,,
2017-01-01,"N856AA","AA","ORD","Chicago, IL","LAX","Los Angeles, CA","1535",30.00,"1818",31.00,0.00,"",0.00,14.00,0.00,1.00,0.00,16.00,
2017-01-01,"N3JMAA","AA","LAX","Los Angeles, CA","BOS","Boston, MA","1524",-6.00,"0030",37.00,0.00,"",0.00,0.00,0.00,37.00,0.00,0.00,
2017-01-01,"N895AA","AA","DFW","Dallas/Fort Worth, TX","MCO","Orlando, FL","2022",2.00,"2352",-1.00,0.00,"",0.00,,,,,,
2017-01-01,"N566AA","AA","SLC","Salt Lake City, UT","ORD","Chicago, IL","0948",8.00,"1413",8.00,0.00,"",0.00,,,,,,
2017-01-01,"N3LGAA","AA","LGA","New York, NY","MIA","Miami, FL","1709",-6.00,"2045",2.00,0.00,"",0.00,,,,,,
2017-01-01,"N3DCAA","AA","MIA","Miami, FL","LGA","New York, NY","1945",19.00,"2232",12.00,0.00,"",0.00,,,,,,
2017-01-01,"N3ERAA","AA","STL","St. Louis, MO","MIA","Miami, FL","0501",-4.00,"0847",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N3KFAA","AA","MIA","Miami, FL","CLT","Charlotte, NC","1258",-2.00,"1515",6.00,0.00,"",0.00,,,,,,
2017-01-01,"N4XEAA","AA","DFW","Dallas/Fort Worth, TX","JAX","Jacksonville, FL","1228",13.00,"1538",10.00,0.00,"",0.00,,,,,,
2017-01-01,"N4XEAA","AA","JAX","Jacksonville, FL","DFW","Dallas/Fort Worth, TX","1618",10.00,"1755",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N3JXAA","AA","DCA","Washington, DC","LAS","Las Vegas, NV","1010",-3.00,"1231",-14.00,0.00,"",0.00,,,,,,
2017-01-01,"N3GLAA","AA","ORD","Chicago, IL","MIA","Miami, FL","0841",-4.00,"1255",2.00,0.00,"",0.00,,,,,,
2017-01-01,"N3BKAA","AA","CLT","Charlotte, NC","EWR","Newark, NJ","2019",9.00,"2201",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N4YCAA","AA","DFW","Dallas/Fort Worth, TX","CMH","Columbus, OH","1916",46.00,"2225",36.00,0.00,"",0.00,36.00,0.00,0.00,0.00,0.00,
2017-01-01,"N4XKAA","AA","DFW","Dallas/Fort Worth, TX","IND","Indianapolis, IN","1650",54.00,"1933",39.00,0.00,"",0.00,9.00,0.00,0.00,0.00,30.00,
2017-01-01,"N4XKAA","AA","IND","Indianapolis, IN","DFW","Dallas/Fort Worth, TX","2009",35.00,"2120",17.00,0.00,"",0.00,0.00,0.00,0.00,0.00,17.00,
2017-01-01,"N3JPAA","AA","CLT","Charlotte, NC","EWR","Newark, NJ","2218",3.00,"2351",-13.00,0.00,"",0.00,,,,,,
2017-01-01,"N3JPAA","AA","MIA","Miami, FL","CLT","Charlotte, NC","1922",11.00,"2130",16.00,0.00,"",0.00,11.00,0.00,5.00,0.00,0.00,
2017-01-01,"N889AA","AA","AUS","Austin, TX","DFW","Dallas/Fort Worth, TX","1627",-9.00,"1729",-13.00,0.00,"",0.00,,,,,,
2017-01-01,"N3MNAA","AA","LAX","Los Angeles, CA","IAD","Washington, DC","1606",36.00,"2351",32.00,0.00,"",0.00,4.00,0.00,0.00,0.00,28.00,
2017-01-01,"N3JMAA","AA","IAD","Washington, DC","LAX","Los Angeles, CA","0951",-9.00,"1227",-35.00,0.00,"",0.00,,,,,,
2017-01-01,"N3AGAA","AA","LGA","New York, NY","MIA","Miami, FL","1954",-5.00,"2244",-27.00,0.00,"",0.00,,,,,,
2017-01-01,"N3CCAA","AA","MIA","Miami, FL","STT","Charlotte Amalie, VI","1348",49.00,"1721",41.00,0.00,"",0.00,41.00,0.00,0.00,0.00,0.00,
2017-01-01,"N3CCAA","AA","STT","Charlotte Amalie, VI","MIA","Miami, FL","1933",53.00,"2115",33.00,0.00,"",0.00,33.00,0.00,0.00,0.00,0.00,
2017-01-01,"N872AA","AA","DFW","Dallas/Fort Worth, TX","SFO","San Francisco, CA","1653",3.00,"1853",8.00,0.00,"",0.00,,,,,,
2017-01-01,"N014AA","AA","MIA","Miami, FL","TPA","Tampa, FL","1646",-4.00,"1748",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N014AA","AA","TPA","Tampa, FL","MIA","Miami, FL","1831",-4.00,"1926",-21.00,0.00,"",0.00,,,,,,
2017-01-01,"N425AA","AA","DFW","Dallas/Fort Worth, TX","BNA","Nashville, TN","1830",0.00,"2016",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N3HKAA","AA","DFW","Dallas/Fort Worth, TX","TPA","Tampa, FL","1244",-6.00,"1554",-13.00,0.00,"",0.00,,,,,,
2017-01-01,"N3HTAA","AA","LGA","New York, NY","MIA","Miami, FL","0544",-5.00,"0847",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N882AA","AA","DFW","Dallas/Fort Worth, TX","SAN","San Diego, CA","1522",7.00,"1626",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N882AA","AA","SAN","San Diego, CA","DFW","Dallas/Fort Worth, TX","1735",-10.00,"2219",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N987AA","AA","DFW","Dallas/Fort Worth, TX","SEA","Seattle, WA","0851",-4.00,"1218",54.00,0.00,"",0.00,0.00,0.00,54.00,0.00,0.00,
2017-01-01,"N987AA","AA","SEA","Seattle, WA","DFW","Dallas/Fort Worth, TX","1338",84.00,"1941",98.00,0.00,"",0.00,0.00,30.00,14.00,0.00,54.00,
2017-01-01,"N3NHAA","AA","DFW","Dallas/Fort Worth, TX","MIA","Miami, FL","0454",-6.00,"0836",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N528AA","AA","MSP","Minneapolis, MN","ORD","Chicago, IL","0913",-7.00,"1029",-31.00,0.00,"",0.00,,,,,,
2017-01-01,"N3BVAA","AA","MIA","Miami, FL","JFK","New York, NY","2314",80.00,"0156",63.00,0.00,"",0.00,63.00,0.00,0.00,0.00,0.00,
2017-01-01,"N392AA","AA","ORD","Chicago, IL","MIA","Miami, FL","1503",-2.00,"1915",7.00,0.00,"",0.00,,,,,,
2017-01-01,"N4YLAA","AA","DFW","Dallas/Fort Worth, TX","OKC","Oklahoma City, OK","2149",59.00,"2238",51.00,0.00,"",0.00,6.00,0.00,0.00,0.00,45.00,
2017-01-01,"N528AA","AA","MSP","Minneapolis, MN","ORD","Chicago, IL","1418",-7.00,"1559",0.00,0.00,"",0.00,,,,,,
2017-01-01,"N528AA","AA","ORD","Chicago, IL","MSP","Minneapolis, MN","1203",-7.00,"1312",-24.00,0.00,"",0.00,,,,,,
2017-01-01,"N3HXAA","AA","LGA","New York, NY","MIA","Miami, FL","0754",-6.00,"1059",-25.00,0.00,"",0.00,,,,,,
2017-01-01,"N3CBAA","AA","ORD","Chicago, IL","MIA","Miami, FL","0552",-8.00,"1003",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N7ASAA","AA","DFW","Dallas/Fort Worth, TX","MIA","Miami, FL","1455",-3.00,"1828",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N3EPAA","AA","ONT","Ontario, CA","DFW","Dallas/Fort Worth, TX","0608",-2.00,"1102",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N889AA","AA","DFW","Dallas/Fort Worth, TX","AUS","Austin, TX","1439",-6.00,"1530",-16.00,0.00,"",0.00,,,,,,
2017-01-01,"N502AA","AA","TUS","Tucson, AZ","DFW","Dallas/Fort Worth, TX","1005",125.00,"1307",114.00,0.00,"",0.00,114.00,0.00,0.00,0.00,0.00,
2017-01-01,"N4XHAA","AA","DFW","Dallas/Fort Worth, TX","DTW","Detroit, MI","1920",55.00,"2231",34.00,0.00,"",0.00,34.00,0.00,0.00,0.00,0.00,
2017-01-01,"N3KLAA","AA","MIA","Miami, FL","BDL","Hartford, CT","2128",67.00,"0018",56.00,0.00,"",0.00,0.00,0.00,0.00,0.00,56.00,
2017-01-01,"N3NTAA","AA","TPA","Tampa, FL","ORD","Chicago, IL","1045",-2.00,"1226",-13.00,0.00,"",0.00,,,,,,
2017-01-01,"N3AMAA","AA","MIA","Miami, FL","BOS","Boston, MA","1716",-4.00,"2025",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N3FJAA","AA","SAT","San Antonio, TX","DFW","Dallas/Fort Worth, TX","2042",132.00,"2145",123.00,0.00,"",0.00,0.00,0.00,0.00,0.00,123.00,
2017-01-01,"N7AEAA","AA","DFW","Dallas/Fort Worth, TX","MIA","Miami, FL","1651",1.00,"2110",34.00,0.00,"",0.00,1.00,0.00,33.00,0.00,0.00,
2017-01-01,"N4YBAA","AA","DFW","Dallas/Fort Worth, TX","PIT","Pittsburgh, PA","1019",-1.00,"1344",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N4YBAA","AA","PIT","Pittsburgh, PA","DFW","Dallas/Fort Worth, TX","1420",-11.00,"1620",-27.00,0.00,"",0.00,,,,,,
2017-01-01,"N501AA","AA","ATL","Atlanta, GA","DFW","Dallas/Fort Worth, TX","1407",80.00,"1535",83.00,0.00,"",0.00,4.00,0.00,3.00,0.00,76.00,
2017-01-01,"N501AA","AA","DFW","Dallas/Fort Worth, TX","ATL","Atlanta, GA","1026",86.00,"1323",76.00,0.00,"",0.00,0.00,0.00,0.00,0.00,76.00,
2017-01-01,"N3NKAA","AA","ORD","Chicago, IL","BDL","Hartford, CT","1853",-2.00,"2143",-13.00,0.00,"",0.00,,,,,,
2017-01-01,"N3HRAA","AA","DFW","Dallas/Fort Worth, TX","BOS","Boston, MA","1227",-3.00,"1634",-23.00,0.00,"",0.00,,,,,,
2017-01-01,"N3EEAA","AA","JFK","New York, NY","PHX","Phoenix, AZ","",,"",,1.00,"A",0.00,,,,,,
2017-01-01,"N3DPAA","AA","PHX","Phoenix, AZ","SEA","Seattle, WA","1130",-7.00,"1530",95.00,0.00,"",0.00,0.00,0.00,95.00,0.00,0.00,
2017-01-01,"N566AA","AA","ORD","Chicago, IL","DEN","Denver, CO","1647",-8.00,"1827",-9.00,0.00,"",0.00,,,,,,
2017-01-01,"N3LWAA","AA","FLL","Fort Lauderdale, FL","ORD","Chicago, IL","1652",2.00,"1909",-1.00,0.00,"",0.00,,,,,,
2017-01-01,"N3LWAA","AA","ORD","Chicago, IL","FLL","Fort Lauderdale, FL","1152",2.00,"1555",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N3NLAA","AA","BOS","Boston, MA","ORD","Chicago, IL","0900",0.00,"1056",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N3AJAA","AA","BWI","Baltimore, MD","MIA","Miami, FL","0553",-7.00,"0824",-23.00,0.00,"",0.00,,,,,,
2017-01-01,"N3GJAA","AA","ORD","Chicago, IL","SEA","Seattle, WA","1358",8.00,"1641",14.00,0.00,"",0.00,,,,,,
2017-01-01,"N018AA","AA","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1559",-4.00,"1709",-21.00,0.00,"",0.00,,,,,,
2017-01-01,"N3JNAA","AA","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","0611",-4.00,"1133",2.00,0.00,"",0.00,,,,,,
2017-01-01,"N001AA","AA","MIA","Miami, FL","ATL","Atlanta, GA","2016",86.00,"2213",82.00,0.00,"",0.00,38.00,0.00,0.00,0.00,44.00,
2017-01-01,"N3DBAA","AA","LAX","Los Angeles, CA","MCO","Orlando, FL","1541",11.00,"2324",11.00,0.00,"",0.00,,,,,,
2017-01-01,"N3DBAA","AA","MCO","Orlando, FL","LAX","Los Angeles, CA","1028",3.00,"1335",25.00,0.00,"",0.00,3.00,0.00,22.00,0.00,0.00,
2017-01-01,"N874AA","AA","DFW","Dallas/Fort Worth, TX","AUS","Austin, TX","2227",7.00,"2323",2.00,0.00,"",0.00,,,,,,
2017-01-01,"N3KUAA","AA","EWR","Newark, NJ","CLT","Charlotte, NC","0759",-6.00,"1000",-18.00,0.00,"",0.00,,,,,,
2017-01-01,"N3NXAA","AA","MIA","Miami, FL","PHX","Phoenix, AZ","1716",22.00,"2033",27.00,0.00,"",0.00,22.00,0.00,5.00,0.00,0.00,
2017-01-01,"N3NXAA","AA","PHX","Phoenix, AZ","SNA","Santa Ana, CA","2120",10.00,"2153",21.00,0.00,"",0.00,0.00,0.00,11.00,0.00,10.00,
2017-01-01,"N3HAAA","AA","SJU","San Juan, PR","JFK","New York, NY","0851",-9.00,"1204",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N3JDAA","AA","PHX","Phoenix, AZ","EWR","Newark, NJ","1319",-3.00,"1946",-12.00,0.00,"",0.00,,,,,,
2017-01-01,"N3JDAA","AA","SMF","Sacramento, CA","PHX","Phoenix, AZ","0923",-2.00,"1214",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N3EDAA","AA","MSP","Minneapolis, MN","PHX","Phoenix, AZ","0704",-11.00,"1028",24.00,0.00,"",0.00,0.00,0.00,24.00,0.00,0.00,
2017-01-01,"N3EMAA","AA","PHX","Phoenix, AZ","SNA","Santa Ana, CA","1100",5.00,"1117",0.00,0.00,"",0.00,,,,,,
2017-01-01,"N3EMAA","AA","SNA","Santa Ana, CA","DFW","Dallas/Fort Worth, TX","1208",3.00,"1656",-4.00,0.00,"",0.00,,,,,,
2017-01-01,"N3GRAA","AA","PHL","Philadelphia, PA","ORD","Chicago, IL","0559",-6.00,"0708",-20.00,0.00,"",0.00,,,,,,
2017-01-01,"N3HAAA","AA","JFK","New York, NY","PHX","Phoenix, AZ","1307",-3.00,"1647",-4.00,0.00,"",0.00,,,,,,
